run_id,reward,optimizer,P,Cs_h,Cs_s,Cs_b,Cm_f,Cm_p,Cm_m,Cm_n,Ci_s,Ci_p,Ci_0,Ca_h,Ca_m,Ca_l,Cd_r,Cd_ret,Cd_rec,W,B,F_m,F_s,I,R_p,R_c,Vq,G,Sc
16,-0.04299057647585869,SAC,164.921652674675,111.39640808105469,43.13105225563049,31.580029994249344,98.80713731050491,41.03596210479736,32.23653107881546,11.966676890850067,72.23770260810852,10.270593523979187,5.824628949165344,67.3288744688034,26.149591028690338,7.5534555315971375,30.767645835876465,41.46878242492676,75.75296819210052,124.91958200931549,30.651512145996094,212.91545629501343,157.29326725006104,35.39612039923668,48.69223117828369,136.92760109901428,81.66872978210449,24.75202441215515,38.47871005535126
17,-0.0333748422563076,SAC,138.33059817552567,132.08684921264648,52.888760566711426,33.34885862469673,107.0067486166954,45.93698352575302,42.979302406311035,23.740094780921936,84.93845224380493,19.226022005081177,9.501991987228394,58.14242422580719,25.721822530031204,5.831136852502823,28.020219802856445,41.050583839416504,68.47123444080353,162.2112876176834,35.03073215484619,160.875563621521,154.48104619979858,21.147943139076233,58.10229301452637,178.92929077148438,113.93248558044434,27.751441597938538,32.927151918411255
18,-0.03512055054306984,SAC,184.75315421819687,121.18422508239746,38.70597064495087,27.144169479608536,93.19236636161804,36.32376819849014,34.817118644714355,16.725829124450684,73.74663233757019,12.625330328941345,10.251193970441818,48.148783922195435,38.69515419006348,6.1891864240169525,25.769903361797333,46.59909439086914,58.10379296541214,178.07138919830322,65.10027885437012,213.7944483757019,99.14753556251526,10.676138997077942,42.236114740371704,113.46608936786652,135.4754400253296,28.56206476688385,39.31014597415924
19,-0.04467615857720375,SAC,232.3618322610855,102.96266555786133,48.01568388938904,33.03781297802925,100.67736566066742,32.56605312228203,27.39742684364319,24.309380054473877,70.24924755096436,10.101556181907654,4.5778489112854,83.44915747642517,43.796815514564514,6.685076206922531,26.671241283416748,30.04110336303711,31.83131754398346,52.9964479804039,59.65728282928467,103.5969078540802,186.48823261260986,27.14162766933441,56.371517181396484,176.99909567832947,89.95378732681274,25.402645766735077,32.03582227230072
20,-0.0473463349044323,SAC,150.33159971237183,107.33776092529297,45.24201512336731,30.924703001976013,103.78654658794403,33.66501450538635,33.625690937042236,22.322888553142548,84.40882563591003,18.14768558740616,10.550549030303955,63.91129791736603,52.30532616376877,8.752975910902023,8.479471951723099,34.48965311050415,83.51360559463501,63.82400393486023,67.89472579956055,167.80632972717285,122.60567426681519,34.59047093987465,42.068787813186646,77.60529071092606,84.98985290527344,28.34735095500946,65.33700585365295
21,-0.03427469730377197,SAC,184.2377632856369,113.41197490692139,52.44853377342224,47.73047745227814,95.62492430210114,31.694001108407974,19.050759077072144,17.569343626499176,80.94379305839539,18.42329752445221,9.029114007949829,58.513439893722534,36.85850614309311,12.4838288128376,29.76750612258911,51.34910774230957,65.54252505302429,145.25394082069397,92.67436504364014,284.9546718597412,43.12992751598358,40.401689410209656,27.32046127319336,125.12116342782974,51.86884522438049,36.703138053417206,40.52680015563965
22,-0.03620448336005211,SAC,206.51397138834,132.3946189880371,54.18788278102875,51.51990056037903,91.46750032901764,33.12445804476738,14.402076005935669,12.349042177200317,77.52965450286865,18.21959614753723,10.803995251655579,81.63757562637329,27.356679320335388,7.786386013031006,24.1188183426857,31.65244698524475,45.51768779754639,198.54356050491333,36.41940116882324,221.4132809638977,161.725435256958,12.796017527580261,23.77372980117798,123.64691853523254,154.45098400115967,40.69193094968796,107.22887754440308
23,-0.026462748646736145,SAC,154.59216803312302,132.42441177368164,45.15755772590637,32.41658541560173,97.58485913276672,24.866471886634827,16.210325956344604,14.86157613992691,79.43711638450623,10.087252140045166,4.728861629962921,71.92612171173096,41.417587995529175,7.687413990497589,29.916017949581146,51.836952209472656,71.97981774806976,183.27691674232483,48.21669101715088,231.3946008682251,182.1701443195343,42.18204349279404,42.97729134559631,115.84346979856491,86.45336747169495,34.07705843448639,82.60203719139099
24,-0.0507923886179924,SAC,150.32649546861649,96.72427415847778,62.6178765296936,50.94532161951065,106.96457982063293,46.070637702941895,37.01708644628525,20.51653105020523,80.04193246364594,13.69035229086876,6.8266491293907166,80.8647108078003,47.19721132516861,8.94676998257637,30.161661505699158,52.36405563354492,61.6891074180603,66.48101389408112,114.10144805908203,172.33701586723328,76.52304887771606,34.54088568687439,33.65872502326965,123.55336248874664,137.42442846298218,57.104922235012054,16.07905685901642
25,-0.024587832391262054,SAC,159.90020781755447,97.43837833404541,38.80612075328827,38.16714304685593,101.69669449329376,39.61565136909485,33.68666172027588,20.00940579175949,85.59250175952911,15.590652853250504,12.34204614162445,83.59263122081757,41.5692458152771,8.566550463438034,35.86974024772644,50.26094198226929,54.961029052734375,139.7410899400711,98.94879341125488,168.99262189865112,174.7992193698883,22.865134477615356,30.79202115535736,137.98963904380798,67.54883646965027,28.537021577358246,16.901626586914062
26,-0.0468049980700016,SAC,180.468687415123,133.16143035888672,51.38134479522705,46.51369774341583,100.70889949798584,35.91445177793503,20.645788192749023,20.01455068588257,62.70925521850586,19.596585124731064,7.207581162452698,78.37730407714844,37.07186305522919,8.8497693836689,27.314942479133606,34.99714279174805,81.02132976055145,156.93451523780823,141.8528175354004,209.01848793029785,97.91787147521973,13.332867920398712,53.182005882263184,127.77817845344543,78.53357315063477,38.55317771434784,28.28478515148163
27,-0.029008550569415092,SAC,172.87068128585815,114.80339050292969,48.28146016597748,38.318811655044556,86.7207145690918,25.44025018811226,20.211241245269775,9.989871710538864,79.8729157447815,19.40792328119278,9.609256625175476,67.36536145210266,45.4089013338089,5.450713932514191,26.08802855014801,39.5835280418396,57.536808013916016,134.2538559436798,56.075096130371094,250.3156280517578,58.65111470222473,30.54070383310318,56.06764793395996,125.5005806684494,62.33744144439697,24.487077295780182,36.27967357635498
28,-0.05851125717163086,SAC,185.36057889461517,111.42252445220947,74.94332790374756,50.794340431690216,100.90774059295654,22.197073698043823,14.303140640258789,12.632608294487,76.38765156269073,11.89170503616333,2.1293833255767822,77.41499900817871,48.16582274436951,5.870443880558014,20.685632079839706,36.945811212062836,55.062758445739746,188.30336391925812,41.955928802490234,272.4673867225647,166.1178207397461,40.991458892822266,66.82038068771362,86.88049674034119,189.54419612884521,59.326308369636536,39.79084372520447
29,-0.030612410977482796,SAC,183.56441617012024,122.06153869628906,38.839061856269836,32.0312038064003,105.94735205173492,32.27023482322693,21.503257751464844,11.591866493225098,80.50148487091064,11.061802387237549,9.709168702363968,84.63399767875671,51.50305598974228,6.451563835144043,10.878075957298279,28.03604793548584,63.15658509731293,187.68401741981506,56.9266939163208,187.88349151611328,62.906750440597534,6.786535531282425,20.18845498561859,99.55368310213089,91.68610692024231,37.06391602754593,26.0868501663208
30,-0.03755008801817894,SAC,167.38393396139145,122.3945140838623,48.31415295600891,42.3753297328949,100.24993777275085,35.08450239896774,33.980886936187744,16.45813423395157,82.81983733177185,16.531402736902237,2.923466920852661,70.41541039943695,31.200233161449432,9.732412099838257,23.90047013759613,37.89045065641403,52.68299961090088,136.1232203245163,109.6567153930664,270.8052325248718,176.81865453720093,30.253579318523407,31.721134781837463,101.21603310108185,143.62607717514038,46.03624790906906,68.2169908285141
31,-0.07170820981264114,SAC,184.58323895931244,102.73569107055664,41.31955623626709,24.305944591760635,84.77388232946396,33.52516412734985,27.44249701499939,17.838506281375885,78.94530355930328,13.720861911773682,11.935244590044022,63.80242109298706,42.8299315571785,10.881228297948837,15.165440440177917,29.099979400634766,57.87059962749481,118.41623425483704,51.166486740112305,161.90532684326172,131.89030170440674,29.292120933532715,33.231542110443115,165.29963493347168,144.94120597839355,50.497689843177795,23.56523036956787
