P,C_m,B,alpha,F,beta,W_m,I,R_c,C_c,gamma,R_p,C_p,run_id,mean_seller_p1,std_seller_p1,mean_customer_p1,std_customer_p1,mean_ecommerce_p1,std_ecommerce_p1,mean_distance,std_distance
110.10223031044006,171.49348706007004,18.12268927693367,0.9430311918258667,61.46612614393234,0.23213411569595338,22.95356273651123,38.2932023704052,260.5387806892395,21.375570371747017,0.6691628783941269,24.08014416694641,94.89074319601059,16,5.276250285533024e-05,5.3732984903696787e-05,0.9999997615814209,4.197792258658173e-07,0.00011202463301742682,0.00011079789968177419,0.0001305659014178673,0.00011597235272721597
125.91622471809387,199.97076839208603,5.5774639546871185,0.7216652408242226,133.3095069974661,0.11163235902786256,24.90494728088379,24.31577030569315,102.40036249160767,10.490701645612717,0.6113231912255288,28.319728672504425,99.99935895204544,17,0.00020013687371829293,0.00026374171377433495,0.9999889850616455,1.3617771328479034e-05,0.000142068877175916,6.815077896770181e-05,0.00029695595731027424,0.00021579270482861523
229.04817759990692,165.1240050792694,14.968335926532745,0.8969308733940125,70.03412544727325,0.17787306904792788,28.061959743499756,33.83426859974861,177.38429307937622,24.335317611694336,0.7458378374576569,21.777056083083153,88.53916764259338,18,2.5447034249737045e-05,1.984157927980381e-05,0.9999991416931152,1.5982938539595003e-06,0.0002426873572403565,4.3992881793902004e-05,0.0002447084436425939,4.466357608714258e-05
108.24101567268372,196.7607855796814,8.016231656074524,0.9787976145744324,152.56883278489113,0.12220394611358643,26.520063877105713,29.903175123035908,199.52926468104124,24.520027935504913,0.4106260478496552,20.408925712108612,94.28707182407379,19,0.0002283082243593526,0.00039198596677189954,0.9999896287918091,1.2632585408768563e-05,0.0006482308526756242,0.0007702277187810153,0.0006951900257263332,0.0008580265817233154
140.0103747844696,149.7762843966484,17.7814219892025,0.9959318339824677,84.78397727012634,0.19496881663799287,28.371093273162842,30.20408494397998,165.2951568365097,7.018097788095474,0.5383105829358101,16.267362721264362,70.05144655704498,20,7.689205534688882e-06,9.312887634834668e-06,0.999990439414978,7.18918007598927e-06,0.00037486612563952804,0.000284486564719897,0.0003756219492061064,0.0002839970370944961
235.8553797006607,198.94287437200546,15.817125216126442,0.9644715040922165,64.93399441242218,0.20928865373134614,33.61417055130005,20.720286890864372,230.02835512161255,28.116760700941086,0.6378184854984283,20.468745306134224,85.81806927919388,21,9.75352072600799e-06,1.1686169208505636e-05,0.9999994277954102,8.476442735019292e-07,0.00015910590591374784,5.177708452196811e-05,0.00015968467341735958,5.224083875150965e-05
122.51996994018555,198.49753379821777,17.59318232536316,0.9571846127510071,70.12181580066681,0.1547552585601807,35.434300899505615,28.408117601647973,152.88529098033905,20.645113959908485,0.6397329524159432,25.276012271642685,61.83327078819275,22,2.9550031007374856e-05,2.952312730790952e-05,0.9999986171722413,1.5879464917513575e-06,9.373992288601585e-05,3.931493549554709e-05,0.00010473090078448877,3.336957888681035e-05
138.81492018699646,198.02669435739517,11.16641528904438,0.9125376045703888,93.80524754524231,0.24571759998798373,35.75947046279907,39.82409194111824,242.04116761684418,15.190511494874954,0.791662895679474,23.319586664438248,65.85056744515896,23,7.564637107861926e-05,8.027975139172259e-05,0.9999994039535522,7.072638022514022e-07,0.00016107651608763263,8.10761034145257e-05,0.00019126805273117498,9.001986343805835e-05
227.89126336574554,158.99782851338387,13.359953872859478,0.8549653366208076,100.48270970582962,0.27006349265575413,55.46150863170624,20.269946679472923,198.46067233011127,22.96869821846485,0.6782857060432435,23.72827634215355,68.67623642086983,24,0.0013450056838337332,0.000721801745040694,0.9999996423721313,3.9895058943465975e-07,0.00022793607786297798,0.0002644984789959121,0.0013821576081681996,0.0007359301106553545
133.8988482952118,166.26743525266647,17.20324546098709,0.9213847517967224,85.49055606126785,0.16754744052886963,40.13347506523132,42.46682018041611,204.88981790840626,11.279521808028221,0.4827600002288819,23.77557262778282,88.61313492059708,25,6.341611469906638e-06,5.126585689929751e-06,0.9999986886978149,1.7406189201778392e-06,0.00011945067890337669,4.936345174747646e-05,0.00011976747409789824,4.9317481224725645e-05
110.35009622573853,192.39592850208282,14.79328379034996,0.8164633959531784,94.3634532392025,0.12268774807453156,37.9103946685791,37.911870032548904,163.48805129528046,16.574325896799564,0.6219600789248944,13.475267142057419,63.148276060819626,26,0.0005069277773145586,0.0003221967170873259,0.9999991416931152,5.352483825837052e-07,0.0007446635223459453,0.00026199194494468765,0.0009179983171634376,0.00037580601391137494
